view_id,user_id,show_id,duration_watched,watch_date,completion_percentage
V006774,U00791,S0541,57.0,2024-06-03,56.0
V006775,U00663,S0187,500.0,2024-09-28,97.0
V006776,U00295,S0541,500.0,2024-03-07,87.0
V006777,U00453,S0643,500.0,2025-11-06,93.0
V006778,U01746,S0098,26.0,2024-12-26,13.0
V006779,U01787,S0920,93.0,2025-02-09,57.0
V006780,U01704,S0308,219.0,2024-12-02,24.0
V006781,U00029,S0096,189.0,2024-10-30,90.0
V006782,U01111,S0609,21.0,2025-03-24,40.0
V006783,U01257,S0349,500.0,2024-03-11,14.0
V006784,U00108,S0311,132.0,2025-02-05,79.0
V006785,U01998,S0299,132.0,2024-04-02,88.0
V006786,U01727,S0788,164.0,2025-04-19,34.0
V006787,U00887,S0482,177.0,2024-01-20,92.0
V006788,U00445,S0991,13.0,2025-01-25,42.0
V006789,U01451,S0771,500.0,2024-09-08,99.0
V006790,U00576,S0094,500.0,2024-01-05,51.0
V006791,U01732,S0052,50.0,2024-07-14,27.0
V006792,U00337,S0385,52.0,2025-05-27,71.0
V006793,U00623,S0963,40.0,2024-09-21,60.0
V006794,U01695,S0384,211.0,2024-03-20,56.0
V006795,U00678,S0688,215.0,2024-08-29,65.0
V006796,U00258,S0050,500.0,2024-01-20,88.0
V006797,U01212,S0790,87.0,2025-02-21,12.0
V006798,U01361,S0634,212.0,2024-05-27,56.0
V006799,U01889,S0420,203.0,2024-11-11,20.0
V006800,U00608,S0088,500.0,2024-03-14,22.0
V006801,U00011,S0841,47.0,2025-02-27,84.0
V006802,U00979,S0495,99.0,2025-05-27,68.0
V006803,U01660,S0259,33.0,2024-07-30,45.0
V006804,U00336,S0828,500.0,2025-01-28,27.0
V006805,U01230,S0511,56.0,2024-09-22,84.0
V006806,U01475,S0445,500.0,2024-10-08,11.0
V006807,U01983,S0829,500.0,2025-10-03,92.0
V006808,U01574,S0177,500.0,2025-06-23,98.0
V006809,U00635,S0371,175.0,2024-08-26,49.0
V006810,U00551,S0299,132.0,2025-04-03,63.0
V006811,U01387,S0199,120.0,2024-07-28,20.0
V006812,U01745,S0282,67.0,2024-06-19,56.0
V006813,U00119,S0950,500.0,2024-08-05,50.0
V006814,U01121,S0774,51.0,2024-01-24,13.0
V006815,U01508,S0620,127.0,2024-08-31,83.0
V006816,U01034,S0765,135.0,2024-10-27,96.0
V006817,U00533,S0874,500.0,2024-07-03,46.0
V006818,U00161,S0652,500.0,2025-02-17,13.0
V006819,U01754,S0754,500.0,2024-11-06,49.0
V006820,U01419,S0148,500.0,2024-02-13,82.0
V006821,U01147,S0586,500.0,2025-03-15,79.0
V006822,U01701,S0723,201.0,2025-03-11,87.0
V006823,U00357,S0012,500.0,2025-01-18,62.0
V006824,U00828,S0077,210.0,2024-05-15,76.0
V006825,U01014,S0555,192.0,2024-04-17,83.0
V006826,U00869,S0405,111.0,2024-06-09,75.0
V006827,U00066,S0850,30.0,2025-03-10,66.0
V006828,U00130,S0729,159.0,2025-03-18,51.0
V006829,U01115,S0011,500.0,2024-10-06,65.0
V006830,U00451,S0807,500.0,2024-07-05,95.0
V006831,U01867,S0914,500.0,2025-04-19,81.0
V006832,U01131,S0093,202.0,2025-01-18,84.0
V006833,U00593,S0877,500.0,2025-05-08,74.0
V006834,U00769,S0454,151.0,2025-01-14,80.0
V006835,U01459,S0818,500.0,2024-02-07,80.0
V006836,U00619,S0190,215.0,2025-06-02,67.0
V006837,U01655,S0182,14.0,2025-05-17,72.0
V006838,U00470,S0272,200.0,2024-08-01,83.0
V006839,U01013,S0979,500.0,2024-07-04,47.0
V006840,U01918,S0906,70.0,2024-10-05,71.0
V006841,U00761,S0560,30.0,2024-09-01,100.0
V006842,U01557,S0889,148.0,2024-12-06,38.0
V006843,U01204,S0579,500.0,2025-05-18,92.0
V006844,U00626,S0557,108.0,2024-03-05,84.0
V006845,U01489,S0114,177.0,2025-03-02,53.0
V006846,U01420,S0950,20.0,2024-01-22,97.0
V006847,U01453,S0747,500.0,2024-02-27,87.0
V006848,U00256,S0527,30.0,2024-07-27,62.0
V006849,U00174,S0104,132.0,2024-08-20,21.0
V006850,U01204,S0623,500.0,2025-02-26,75.0
V006851,U00455,S0609,59.0,2024-10-21,67.0
V006852,U00188,S0306,500.0,2024-02-21,44.0
V006853,U01396,S0055,500.0,2024-01-27,21.0
V006854,U01989,S0994,500.0,2024-05-31,56.0
V006855,U01613,S0840,127.0,2024-02-15,55.0
V006856,U01405,S0953,500.0,2024-02-04,54.0
V006857,U01103,S0714,500.0,2024-12-23,91.0
V006858,U01611,S0638,120.0,2024-01-04,35.0
V006859,U00717,S0968,219.0,2025-03-05,82.0
V006860,U01435,S0657,177.0,2024-01-22,88.0
V006861,U00439,S0883,500.0,2024-04-23,77.0
V006862,U00225,S0017,135.0,2024-08-10,56.0
V006863,U01451,S0926,500.0,2024-02-13,11.0
V006864,U00005,S0859,500.0,2024-12-13,76.0
V006865,U00410,S0785,147.0,2024-04-08,94.0
V006866,U01272,S0865,145.0,2025-03-21,75.0
V006867,U01786,S0989,55.0,2024-11-08,31.0
V006868,U00586,S0559,76.0,2025-04-24,22.0
V006869,U00231,S0391,500.0,2024-11-09,87.0
V006870,U00157,S0721,500.0,2024-04-08,84.0
V006871,U00809,S0485,26.0,2024-02-14,73.0
V006872,U00042,S0998,500.0,2024-03-05,81.0
V006873,U01488,S0331,12.0,2024-05-18,57.0
V006874,U01159,S0451,500.0,2024-07-28,18.0
V006875,U00799,S0962,500.0,2024-09-27,24.0
V006876,U00792,S0086,154.0,2024-08-25,10.0
V006877,U01095,S0161,500.0,2024-04-30,100.0
V006878,U01221,S0220,215.0,2024-02-23,22.0
V006879,U00197,S0978,500.0,2024-12-29,83.0
V006880,U01927,S0543,39.0,2024-12-19,32.0
V006881,U01047,S0288,114.0,2025-03-18,70.0
V006882,U01274,S0147,15.0,2024-02-02,47.0
V006883,U01036,S0504,500.0,2024-05-24,15.0
V006884,U01316,S0749,500.0,2024-12-26,63.0
V006885,U01298,S0809,133.0,2024-11-09,48.0
V006886,U01763,S0918,500.0,2025-02-13,24.0
V006887,U01409,S0862,500.0,2024-08-08,83.0
V006888,U00385,S0589,138.0,2024-05-29,100.0
V006889,U00890,S0774,61.0,2025-11-01,93.0
V006890,U01779,S0488,500.0,2024-06-05,53.0
V006891,U01510,S0231,219.0,2024-03-04,42.0
V006892,U00917,S0420,500.0,2024-05-02,13.0
V006893,U00357,S0934,500.0,2025-02-27,73.0
V006894,U01322,S0925,23.0,2024-02-28,70.0
V006895,U00165,S0819,72.0,2025-03-20,20.0
V006896,U01028,S0655,150.0,2025-04-04,17.0
V006897,U00713,S0752,500.0,2025-05-14,99.0
V006898,U01799,S0005,22.0,2024-08-29,70.0
V006899,U00879,S0010,219.0,2024-01-10,16.0
V006900,U00555,S0607,500.0,2024-10-20,25.0
V006901,U01643,S0426,87.0,2024-04-09,11.0
V006902,U01120,S0712,500.0,2025-05-05,11.0
V006903,U00030,S0472,219.0,2024-06-25,77.0
V006904,U00744,S0806,500.0,2024-01-17,63.0
V006905,U01167,S0930,203.0,2024-03-29,75.0
V006906,U01639,S0408,24.0,2025-08-04,84.0
V006907,U00599,S0073,48.0,2024-11-14,83.0
V006908,U01879,S0836,90.0,2024-01-25,95.0
V006909,U00496,S0958,500.0,2024-06-27,69.0
V006910,U01159,S0199,500.0,2024-02-14,10.0
V006911,U00696,S0580,45.0,2024-09-27,73.0
V006912,U01911,S0161,500.0,2025-06-01,47.0
V006913,U01162,S0062,500.0,2024-08-19,47.0
V006914,U00317,S0343,500.0,2025-04-21,64.0
V006915,U00770,S0811,58.0,2024-09-11,60.0
V006916,U01371,S0896,500.0,2025-06-12,82.0
V006917,U01018,S0393,500.0,2024-10-25,99.0
V006918,U01518,S0063,77.0,2024-01-06,55.0
V006919,U00797,S0705,24.0,2024-02-23,31.0
V006920,U00972,S0417,82.0,2025-02-22,19.0
V006921,U00692,S0593,156.0,2024-11-14,62.0
V006922,U00773,S0394,500.0,2025-09-04,88.0
V006923,U00655,S0576,500.0,2025-02-22,14.0
V006924,U01434,S0973,84.0,2025-11-04,56.0
V006925,U01310,S0169,500.0,2025-02-05,85.0
V006926,U00915,S0331,500.0,2024-10-14,20.0
V006927,U00765,S0364,150.0,2025-02-19,99.0
V006928,U01589,S0521,130.0,2024-09-12,74.0
V006929,U00807,S0314,182.0,2024-04-05,90.0
V006930,U01377,S0878,190.0,2025-05-22,54.0
V006931,U00194,S0022,84.0,2025-04-20,81.0
V006932,U01050,S0092,104.0,2025-03-28,99.0
V006933,U01460,S0415,49.0,2025-06-23,51.0
V006934,U00152,S0636,19.0,2024-10-09,49.0
V006935,U01819,S0644,500.0,2025-06-24,53.0
V006936,U00059,S0406,6.0,2024-06-14,93.0
V006937,U00213,S0682,212.0,2024-02-07,50.0
V006938,U00546,S0557,500.0,2025-04-19,93.0
V006939,U00349,S0457,56.0,2024-10-27,90.0
V006940,U01740,S0373,500.0,2025-10-06,76.0
V006941,U00145,S0191,500.0,2024-04-21,46.0
V006942,U01004,S0386,500.0,2024-08-08,81.0
V006943,U00671,S0636,500.0,2025-03-08,91.0
V006944,U01400,S0317,211.0,2024-05-10,37.0
V006945,U01936,S0532,121.0,2025-05-11,77.0
V006946,U01183,S0807,116.0,2024-01-15,17.0
V006947,U01948,S0801,500.0,2025-03-10,46.0
V006948,U01319,S0808,185.0,2025-06-15,37.0
V006949,U00479,S0362,500.0,2025-12-04,57.0
V006950,U00608,S0777,500.0,2024-01-14,76.0
V006951,U01381,S0632,110.0,2024-05-11,50.0
V006952,U01010,S0973,139.0,2024-03-05,63.0
V006953,U01979,S0716,500.0,2024-08-31,72.0
V006954,U00503,S0592,500.0,2024-03-01,77.0
V006955,U00590,S0887,500.0,2024-08-25,94.0
V006956,U00997,S0689,39.0,2025-04-24,37.0
V006957,U00735,S0368,212.0,2024-10-18,25.0
V006958,U01214,S0870,89.0,2025-04-15,85.0
V006959,U00377,S0902,500.0,2024-08-05,76.0
V006960,U01788,S0149,85.0,2025-06-09,16.0
V006961,U01366,S0774,500.0,2025-02-23,84.0
V006962,U00817,S0109,500.0,2024-05-12,28.0
V006963,U01611,S0378,500.0,2024-02-21,92.0
V006964,U01016,S0790,500.0,2024-07-16,41.0
V006965,U01800,S0637,30.0,2024-09-02,70.0
V006966,U01073,S0618,500.0,2024-09-07,14.0
V006967,U00250,S0129,500.0,2024-04-06,44.0
V006968,U00279,S0486,112.0,2024-10-25,10.0
V006969,U01400,S0236,46.0,2024-11-26,29.0
V006970,U01109,S0424,54.0,2024-05-28,72.0
V006971,U01623,S0867,500.0,2024-01-04,80.0
V006972,U01035,S0991,500.0,2024-06-06,66.0
V006973,U00890,S0713,500.0,2024-04-25,100.0
V006974,U01176,S0736,500.0,2025-04-20,21.0
V006975,U00267,S0807,219.0,2024-04-12,97.0
V006976,U00531,S0221,500.0,2024-09-04,15.0
V006977,U01081,S0372,500.0,2025-04-06,35.0
V006978,U01812,S0254,36.0,2024-08-19,15.0
V006979,U01869,S0386,68.0,2025-06-11,89.0
V006980,U00999,S0447,62.0,2024-07-31,32.0
V006981,U00723,S0302,70.0,2024-08-17,70.0
V006982,U01031,S0218,204.0,2024-10-04,41.0
V006983,U01624,S0049,500.0,2024-11-02,81.0
V006984,U00665,S0621,500.0,2025-10-03,11.0
V006985,U01268,S0872,219.0,2024-09-03,14.0
V006986,U00825,S0732,500.0,2024-12-25,51.0
V006987,U00851,S0062,196.0,2024-05-27,96.0
V006988,U01901,S0344,500.0,2024-07-05,69.0
V006989,U00273,S0995,500.0,2025-05-29,32.0
V006990,U00171,S0912,83.0,2024-02-17,61.0
V006991,U01630,S0075,201.0,2024-11-07,72.0
V006992,U00219,S0622,181.0,2024-01-15,100.0
V006993,U01261,S0738,95.0,2024-11-07,17.0
V006994,U00998,S0173,55.0,2024-05-26,43.0
V006995,U02000,S0789,500.0,2024-05-16,26.0
V006996,U01980,S0796,216.0,2025-06-05,56.0
V006997,U01688,S0148,500.0,2024-07-14,43.0
V006998,U01407,S0654,500.0,2024-10-03,53.0
V006999,U01229,S0692,42.0,2024-09-22,13.0
V007000,U00638,S0044,152.0,2024-12-02,14.0
V007001,U00812,S0850,500.0,2025-12-05,17.0
V007002,U01160,S0734,157.0,2024-05-27,100.0
V007003,U01044,S0241,500.0,2025-05-11,39.0
V007004,U00830,S0979,500.0,2024-05-01,100.0
V007005,U00753,S0102,190.0,2025-03-18,50.0
V007006,U00226,S0002,173.0,2025-02-09,24.0
V007007,U01905,S0505,37.0,2024-11-26,18.0
V007008,U00081,S0093,500.0,2024-11-03,79.0
V007009,U00571,S0297,500.0,2025-03-01,54.0
V007010,U01951,S0709,200.0,2024-10-24,35.0
V007011,U00058,S0040,219.0,2024-01-02,83.0
V007012,U01035,S0259,500.0,2025-03-28,70.0
V007013,U00477,S0545,500.0,2024-09-05,19.0
V007014,U01705,S0074,190.0,2024-03-23,72.0
V007015,U01962,S0070,95.0,2024-12-04,38.0
V007016,U01403,S0902,24.0,2024-09-20,53.0
V007017,U00166,S0094,500.0,2024-02-10,10.0
V007018,U01475,S0246,71.0,2024-09-23,47.0
V007019,U00437,S0697,500.0,2025-04-13,81.0
V007020,U00545,S0013,500.0,2025-06-17,89.0
V007021,U01237,S0685,500.0,2024-03-05,88.0
V007022,U00451,S0178,500.0,2024-09-24,57.0
V007023,U01732,S0053,121.0,2024-07-13,50.0
V007024,U01967,S0733,98.0,2025-06-24,84.0
V007025,U01939,S0431,11.0,2024-09-25,40.0
V007026,U00208,S0225,500.0,2024-07-19,25.0
V007027,U01113,S0740,500.0,2025-02-01,22.0
V007028,U01448,S0360,122.0,2025-02-22,13.0
V007029,U00778,S0675,97.0,2024-11-06,62.0
V007030,U01233,S0267,500.0,2024-12-04,38.0
V007031,U00237,S0329,500.0,2025-07-01,76.0
V007032,U01093,S0693,148.0,2025-06-14,93.0
V007033,U01512,S0033,115.0,2025-06-23,81.0
V007034,U01865,S0256,163.0,2025-01-28,34.0
V007035,U00679,S0671,217.0,2024-08-04,69.0
V007036,U01006,S0351,16.0,2024-07-24,14.0
V007037,U01228,S0959,500.0,2024-06-19,86.0
V007038,U00197,S0447,15.0,2025-02-13,60.0
V007039,U00613,S0935,45.0,2025-04-03,19.0
V007040,U01993,S0509,131.0,2024-06-24,23.0
V007041,U01937,S0696,500.0,2024-02-03,97.0
V007042,U01348,S0029,111.0,2025-01-27,47.0
V007043,U00984,S0009,171.0,2024-10-28,56.0
V007044,U00337,S0494,27.0,2024-10-14,78.0
V007045,U00140,S0398,500.0,2024-12-28,80.0
V007046,U01538,S0803,500.0,2024-08-13,99.0
V007047,U00635,S0047,500.0,2025-06-07,77.0
V007048,U00234,S0297,500.0,2025-05-14,96.0
V007049,U01837,S0159,87.0,2024-07-26,54.0
V007050,U00454,S0525,160.0,2025-03-23,96.0
V007051,U00400,S0582,500.0,2024-12-22,87.0
V007052,U00946,S0419,89.0,2025-03-14,81.0
V007053,U00467,S0668,218.0,2025-03-20,87.0
V007054,U01467,S0223,500.0,2024-11-06,57.0
V007055,U00882,S0432,78.0,2024-10-11,94.0
V007056,U01276,S0799,500.0,2024-08-25,74.0
V007057,U00450,S0508,500.0,2025-04-30,47.0
V007058,U00648,S0343,114.0,2024-06-25,72.0
V007059,U01321,S0033,113.0,2024-08-03,28.0
V007060,U01907,S0429,144.0,2024-06-11,37.0
V007061,U00604,S0066,219.0,2024-04-10,93.0
V007062,U00271,S0683,170.0,2025-12-03,65.0
V007063,U01984,S0517,196.0,2025-03-09,50.0
V007064,U01633,S0512,149.0,2025-06-08,56.0
V007065,U00284,S0984,219.0,2024-05-22,41.0
V007066,U01427,S0001,25.0,2024-01-26,86.0
V007067,U01522,S0437,195.0,2024-11-09,82.0
V007068,U00434,S0769,500.0,2024-11-25,80.0
V007069,U00211,S0373,500.0,2024-02-13,90.0
V007070,U00321,S0197,160.0,2025-05-14,91.0
V007071,U01453,S0201,500.0,2024-11-02,32.0
V007072,U01475,S0572,38.0,2025-03-06,11.0
V007073,U00162,S0390,500.0,2024-03-11,59.0
V007074,U01630,S0250,189.0,2024-05-10,80.0
V007075,U00572,S0318,58.0,2024-02-19,37.0
V007076,U00335,S0286,41.0,2025-03-20,18.0
V007077,U01235,S0407,17.0,2024-12-24,84.0
V007078,U01467,S0715,40.0,2025-02-01,86.0
V007079,U01322,S0425,500.0,2024-10-15,100.0
V007080,U00871,S0303,500.0,2024-07-28,60.0
V007081,U00286,S0646,500.0,2024-12-13,92.0
V007082,U01463,S0306,125.0,2025-12-02,67.0
V007083,U01559,S0646,69.0,2024-03-01,17.0
V007084,U01588,S0743,104.0,2025-05-21,89.0
V007085,U01609,S0128,187.0,2024-10-26,99.0
V007086,U01905,S0517,60.0,2025-01-01,24.0
V007087,U01793,S0198,113.0,2024-09-25,27.0
V007088,U01268,S0551,500.0,2024-02-19,31.0
V007089,U01338,S0855,135.0,2024-05-27,35.0
V007090,U00275,S0548,97.0,2024-02-26,62.0
V007091,U00236,S0264,500.0,2024-07-04,37.0
V007092,U00028,S0275,500.0,2024-04-19,44.0
V007093,U01484,S0100,500.0,2025-01-03,22.0
V007094,U00747,S0827,500.0,2024-05-24,24.0
V007095,U01176,S0842,500.0,2025-03-29,91.0
V007096,U00991,S0666,51.0,2025-06-16,53.0
V007097,U00845,S0197,500.0,2024-01-26,90.0
V007098,U00097,S0758,6.0,2024-02-18,83.0
V007099,U01064,S0651,500.0,2025-01-27,92.0
V007100,U00563,S0820,500.0,2024-09-20,89.0
V007101,U00834,S0370,500.0,2024-08-02,63.0
V007102,U00677,S0093,206.0,2024-10-17,87.0
V007103,U01733,S0864,43.0,2024-03-28,100.0
V007104,U00524,S0414,500.0,2024-10-16,79.0
V007105,U00955,S0805,500.0,2024-05-25,37.0
V007106,U01103,S0393,21.0,2024-11-03,40.0
V007107,U00687,S0426,209.0,2024-09-26,64.0
V007108,U01792,S0293,500.0,2025-05-25,76.0
V007109,U00515,S0257,24.0,2025-01-21,53.0
V007110,U01508,S0950,217.0,2024-04-22,14.0
V007111,U01076,S0053,500.0,2025-03-10,83.0
V007112,U01379,S0996,144.0,2025-01-24,86.0
V007113,U00828,S0631,178.0,2024-04-09,64.0
V007114,U01481,S0744,500.0,2024-04-09,52.0
V007115,U01104,S0364,500.0,2025-11-02,72.0
V007116,U00118,S0646,184.0,2024-06-25,25.0
V007117,U01808,S0479,500.0,2024-11-09,83.0
V007118,U01171,S0721,82.0,2024-05-10,12.0
V007119,U00538,S0629,169.0,2024-11-10,75.0
V007120,U01372,S0111,49.0,2024-05-23,95.0
V007121,U01951,S0772,38.0,2024-05-29,50.0
V007122,U01774,S0880,47.0,2024-01-21,83.0
V007123,U00649,S0650,500.0,2025-04-01,35.0
V007124,U00366,S0732,500.0,2024-08-16,11.0
V007125,U00297,S0351,500.0,2025-12-03,57.0
V007126,U01157,S0456,219.0,2025-02-04,67.0
V007127,U01770,S0982,86.0,2024-08-11,95.0
V007128,U00748,S0796,500.0,2025-03-28,30.0
V007129,U00574,S0322,182.0,2024-10-09,16.0
V007130,U01813,S0782,77.0,2025-06-04,32.0
V007131,U00788,S0148,500.0,2024-07-29,94.0
V007132,U00313,S0554,31.0,2024-04-25,78.0
V007133,U01248,S0779,219.0,2024-09-11,98.0
V007134,U01999,S0200,173.0,2024-04-24,26.0
V007135,U00572,S0373,104.0,2024-02-23,71.0
V007136,U01277,S0175,500.0,2024-07-04,51.0
V007137,U01123,S0512,195.0,2024-12-02,67.0
V007138,U00691,S0303,500.0,2024-08-16,28.0
V007139,U01145,S0143,170.0,2025-05-26,62.0
V007140,U01413,S0283,500.0,2024-01-13,16.0
V007141,U01043,S0343,198.0,2024-07-26,33.0
V007142,U00511,S0478,196.0,2025-03-16,46.0
V007143,U01511,S0094,57.0,2024-07-28,15.0
V007144,U01482,S0363,500.0,2024-06-03,16.0
V007145,U01153,S0922,500.0,2025-05-02,43.0
V007146,U00560,S0402,39.0,2024-02-17,94.0
V007147,U00480,S0159,500.0,2025-01-19,24.0
V007148,U00399,S0931,94.0,2024-12-17,38.0
V007149,U00273,S0639,500.0,2024-04-12,57.0
V007150,U00966,S0575,500.0,2025-02-18,28.0
V007151,U00570,S0855,500.0,2024-05-03,95.0
V007152,U01789,S0627,113.0,2025-04-15,94.0
V007153,U00228,S0269,125.0,2024-11-18,100.0
V007154,U01254,S0600,86.0,2025-02-19,13.0
V007155,U00604,S0135,500.0,2025-06-08,15.0
V007156,U00586,S0367,183.0,2024-11-29,95.0
V007157,U00977,S0310,91.0,2025-02-27,57.0
V007158,U01086,S0542,107.0,2024-08-03,28.0
V007159,U01272,S0073,500.0,2024-07-29,99.0
V007160,U01378,S0858,108.0,2024-06-27,29.0
V007161,U01768,S0505,500.0,2024-02-27,95.0
V007162,U01578,S0447,500.0,2024-04-05,98.0
V007163,U00826,S0738,500.0,2024-06-01,44.0
V007164,U00508,S0690,163.0,2024-11-08,95.0
V007165,U01653,S0594,500.0,2024-11-12,50.0
V007166,U01337,S0658,31.0,2024-03-31,16.0
V007167,U00551,S0938,136.0,2024-04-21,70.0
V007168,U01420,S0568,10.0,2024-07-20,93.0
V007169,U00402,S0843,190.0,2024-05-14,41.0
V007170,U01866,S0315,202.0,2024-10-21,93.0
V007171,U01164,S0107,22.0,2025-05-02,58.0
V007172,U01764,S0888,500.0,2024-05-25,37.0
V007173,U00027,S0550,500.0,2024-06-09,71.0
V007174,U00311,S0227,500.0,2024-03-09,71.0
V007175,U01576,S0130,500.0,2024-07-07,97.0
V007176,U01509,S0692,195.0,2024-03-12,77.0
V007177,U01108,S0641,500.0,2025-01-13,65.0
V007178,U00517,S0021,500.0,2025-05-30,94.0
V007179,U01416,S0931,195.0,2024-07-06,97.0
V007180,U00136,S0911,213.0,2025-12-01,91.0
V007181,U00426,S0529,81.0,2024-08-23,39.0
V007182,U01772,S0520,220.0,2025-06-13,26.0
V007183,U00865,S0965,500.0,2024-03-03,26.0
V007184,U00557,S0369,500.0,2024-05-29,64.0
V007185,U00864,S0643,220.0,2024-05-30,46.0
V007186,U01281,S0997,500.0,2024-12-25,88.0
V007187,U00162,S0593,500.0,2024-07-08,19.0
V007188,U00497,S0165,500.0,2024-01-03,99.0
V007189,U01269,S0662,500.0,2025-05-04,56.0
V007190,U00357,S0683,500.0,2024-12-27,47.0
V007191,U00541,S0769,500.0,2025-03-26,77.0
V007192,U00069,S0151,500.0,2025-06-17,53.0
V007193,U00080,S0502,500.0,2024-04-26,98.0
V007194,U01859,S0523,191.0,2024-03-28,62.0
V007195,U00112,S0353,31.0,2025-06-04,58.0
V007196,U00751,S0408,37.0,2025-01-15,56.0
V007197,U00299,S0286,96.0,2024-07-27,26.0
V007198,U00326,S0451,198.0,2024-01-14,79.0
V007199,U01228,S0721,13.0,2025-04-19,88.0
V007200,U01267,S0764,110.0,2025-02-01,61.0
V007201,U01999,S0350,159.0,2024-01-31,93.0
V007202,U01603,S0761,12.0,2025-03-03,91.0
V007203,U01740,S0097,219.0,2024-02-06,48.0
V007204,U01904,S0872,500.0,2025-04-27,16.0
V007205,U01331,S0535,6.0,2024-08-18,36.0
V007206,U01242,S0955,500.0,2025-02-27,56.0
V007207,U00217,S0989,69.0,2024-05-25,19.0
V007208,U00734,S0129,500.0,2025-02-19,21.0
V007209,U01879,S0902,500.0,2024-07-04,97.0
V007210,U00825,S0086,500.0,2024-04-28,99.0
V007211,U00578,S0835,85.0,2024-01-25,28.0
V007212,U01310,S0552,500.0,2024-05-20,22.0
V007213,U01205,S0254,500.0,2024-12-03,44.0
V007214,U00346,S0884,98.0,2025-02-20,48.0
V007215,U00991,S0354,500.0,2024-08-30,39.0
V007216,U00652,S0131,500.0,2024-01-25,40.0
V007217,U00027,S0055,168.0,2024-07-31,61.0
V007218,U00115,S0043,27.0,2024-05-15,54.0
V007219,U01253,S0544,197.0,2025-02-01,90.0
V007220,U01437,S0813,500.0,2025-01-06,20.0
V007221,U00151,S0542,500.0,2025-08-01,99.0
V007222,U01528,S0190,500.0,2024-06-15,56.0
V007223,U00735,S0879,148.0,2024-02-14,47.0
V007224,U01112,S0994,500.0,2025-02-26,46.0
V007225,U01459,S0540,26.0,2024-12-07,51.0
V007226,U01400,S0036,46.0,2024-01-03,51.0
V007227,U00346,S0209,500.0,2024-11-23,43.0
V007228,U01153,S0051,79.0,2024-07-14,66.0
V007229,U00539,S0618,500.0,2024-01-23,23.0
V007230,U01212,S0868,58.0,2025-03-05,55.0
V007231,U00226,S0334,102.0,2024-08-26,58.0
V007232,U00786,S0337,500.0,2025-03-21,46.0
V007233,U00975,S0258,500.0,2024-04-24,87.0
V007234,U00210,S0438,500.0,2024-03-16,43.0
V007235,U00099,S0860,25.0,2024-04-14,31.0
V007236,U01741,S0665,500.0,2024-02-13,39.0
V007237,U01664,S0577,151.0,2024-01-07,36.0
V007238,U01735,S0130,500.0,2024-02-24,23.0
V007239,U00242,S0054,45.0,2024-02-28,57.0
V007240,U01908,S0582,9.0,2024-12-02,76.0
V007241,U00210,S0260,500.0,2025-01-18,33.0
V007242,U00344,S0448,181.0,2024-08-15,93.0
V007243,U00618,S0955,190.0,2025-05-04,19.0
V007244,U01246,S0570,56.0,2025-06-20,96.0
V007245,U01788,S0057,500.0,2024-05-11,44.0
V007246,U01804,S0607,500.0,2024-08-28,15.0
V007247,U00256,S0458,500.0,2024-08-26,41.0
V007248,U00945,S0171,212.0,2025-02-26,18.0
V007249,U00154,S0216,219.0,2025-05-10,55.0
V007250,U00749,S0714,500.0,2025-04-18,99.0
V007251,U01248,S0866,500.0,2024-11-04,87.0
V007252,U00169,S0232,500.0,2024-10-04,52.0
V007253,U01648,S0908,35.0,2024-11-06,43.0
V007254,U00399,S0877,500.0,2024-09-28,51.0
V007255,U01195,S0852,500.0,2024-07-25,27.0
V007256,U00133,S0986,145.0,2024-01-16,52.0
V007257,U01854,S0955,500.0,2025-05-02,13.0
V007258,U00003,S0960,34.0,2024-06-03,80.0
V007259,U01982,S0315,79.0,2025-02-25,65.0
V007260,U01364,S0034,53.0,2024-11-15,60.0
V007261,U01603,S0877,500.0,2024-11-14,60.0
V007262,U01528,S0833,160.0,2025-01-23,74.0
V007263,U00416,S0081,151.0,2024-06-25,87.0
V007264,U01515,S0157,500.0,2024-01-16,21.0
V007265,U01772,S0433,12.0,2024-11-29,59.0
V007266,U00696,S0871,500.0,2025-02-14,85.0
V007267,U01383,S0902,500.0,2024-06-09,61.0
V007268,U01814,S0414,500.0,2025-04-22,88.0
V007269,U00273,S0608,500.0,2024-01-08,39.0
V007270,U01706,S0577,500.0,2024-10-20,14.0
V007271,U01719,S0312,162.0,2024-10-02,64.0
V007272,U00551,S0512,185.0,2024-03-14,97.0
V007273,U01049,S0267,500.0,2025-02-23,94.0
V007274,U00199,S0081,500.0,2025-02-26,11.0
V007275,U01505,S0315,500.0,2025-05-12,85.0
V007276,U00214,S0252,163.0,2024-09-05,84.0
V007277,U00308,S0812,155.0,2024-09-19,68.0
V007278,U00061,S0884,66.0,2024-02-28,96.0
V007279,U00615,S0954,151.0,2024-10-11,73.0
V007280,U00168,S0729,500.0,2024-03-16,38.0
V007281,U00418,S0097,500.0,2025-05-09,46.0
V007282,U00709,S0468,500.0,2024-04-12,18.0
V007283,U01475,S0316,500.0,2024-07-11,61.0
V007284,U01004,S0779,500.0,2024-05-15,29.0
V007285,U01569,S0556,500.0,2024-06-25,33.0
V007286,U00887,S0123,149.0,2025-01-25,95.0
V007287,U00938,S0140,500.0,2024-10-17,72.0
V007288,U01656,S0414,500.0,2024-05-02,37.0
V007289,U00686,S0524,12.0,2024-04-16,52.0
V007290,U01856,S0355,500.0,2024-06-29,35.0
